Thioclava_annotated_DMKJLJHC_02499	TARA_ANW_k99_8650344	TARA_ANW_k99_9630629	TARA_ANW_k99_4567610	TARA_ANW_k99_9925940	TARA_ANW_k99_4516279	TARA_ANW_k99_4720221	TARA_ANW_k99_2587077	TARA_ANW_k99_6550840	TARA_ANW_k99_8241566	TARA_ANW_k99_2510011	TARA_ANW_k99_1445624	TARA_ANW_k99_9018520	TARA_ANW_k99_4511409	TARA_ANW_k99_4842627	TARA_ANW_k99_5658459	TARA_ANW_k99_3406469	TARA_ANW_k99_9827814	TARA_ANW_k99_6160317	TARA_ANW_k99_4110610	TARA_ANW_k99_11122024	TARA_ANW_k99_8363984	TARA_ANW_k99_1027706	TARA_ANW_k99_1200595	TARA_ANW_k99_11095220	TARA_ANW_k99_8292619	TARA_ANW_k99_3646062	TARA_ANW_k99_504429	TARA_ANW_k99_5116841	TARA_ANW_k99_8850276	TARA_ANW_k99_10773664	TARA_ANW_k99_6539970	TARA_ANW_k99_3351727	TARA_ANW_k99_1653731	TARA_ANW_k99_8009408	TARA_ANW_k99_487272	TARA_ANW_k99_4217331	TARA_ANW_k99_7877216	TARA_ANW_k99_5972069	TARA_ANW_k99_5959304	TARA_ANW_k99_3581825	TARA_ANW_k99_6259370	TARA_ANW_k99_6682673	TARA_ANW_k99_5838138	TARA_ANW_k99_4332786	TARA_ANW_k99_10234359	TARA_ANW_k99_9543692	TARA_ANW_k99_6447701	TARA_ANW_k99_4622690	TARA_ANW_k99_2511862	TARA_ANW_k99_3299786	TARA_ANW_k99_8292836	TARA_ANW_k99_2377547	TARA_ANW_k99_9330107	TARA_ANW_k99_4675539	TARA_ANW_k99_7133919	TARA_ANW_k99_8077126	TARA_ANW_k99_2084852	TARA_ANW_k99_7273587	TARA_ANW_k99_2118681	TARA_ANW_k99_6208192	TARA_ANW_k99_10771003	TARA_ANW_k99_6023044	TARA_ANW_k99_2252887	TARA_ANW_k99_4084206	TARA_ANW_k99_2644010	TARA_ANW_k99_8034172	TARA_ANW_k99_4704908	TARA_ANW_k99_7117372	TARA_ANW_k99_514365	TARA_ANW_k99_8974538	TARA_ANW_k99_6391410	TARA_ANW_k99_3945802	TARA_ANW_k99_5140949	TARA_ANW_k99_6955647	TARA_ANW_k99_934344	TARA_ANW_k99_5130920	TARA_ANW_k99_74768	TARA_ANW_k99_10091291	TARA_ANW_k99_3743436	TARA_ANW_k99_8953392	TARA_ANW_k99_4388923	TARA_ANW_k99_9445719	TARA_ANW_k99_10194868	TARA_ANW_k99_8390295	TARA_ANW_k99_2171791	TARA_ANW_k99_8737381	TARA_ANW_k99_902146	TARA_ANW_k99_9936809	TARA_ANW_k99_11028175	TARA_ANW_k99_8267278	TARA_ANW_k99_3125404	TARA_ANW_k99_9242354	TARA_ANW_k99_6519967	TARA_ANW_k99_4054680	TARA_ANW_k99_926714	TARA_ANW_k99_4966469	TARA_ANW_k99_6901166	TARA_ANW_k99_9025090	TARA_ANW_k99_8026368	TARA_ANW_k99_4068816	TARA_ANW_k99_1649533	TARA_ANW_k99_5217726	TARA_ANW_k99_11069998	TARA_ANW_k99_8326112	TARA_ANW_k99_6981509	TARA_ANW_k99_5042251	TARA_ANW_k99_8893369	TARA_ANW_k99_7140941	TARA_ANW_k99_2723979	TARA_ANW_k99_8992183	TARA_ANW_k99_5096528	TARA_ANW_k99_4950484	TARA_ANW_k99_4116124	TARA_ANW_k99_2003024	TARA_ANW_k99_3605032	TARA_ANW_k99_11169671	TARA_ANW_k99_8531397	TARA_ANW_k99_9055570	TARA_ANW_k99_9938298	TARA_ANW_k99_4409930	TARA_ANW_k99_8064295	TARA_ANW_k99_4161081	TARA_ANW_k99_9068665	TARA_ANW_k99_7309833	TARA_ANW_k99_2997813	TARA_ANW_k99_669116	TARA_ANW_k99_7259084	TARA_ANW_k99_8404675	TARA_ANW_k99_5086279	TARA_ANW_k99_5538774	TARA_ANW_k99_1353757	TARA_ANW_k99_7699916	TARA_ANW_k99_5581911	TARA_ANW_k99_5836364	TARA_ANW_k99_11109994	TARA_ANW_k99_4799317	TARA_ANW_k99_8571653	TARA_ANW_k99_620841	TARA_ANW_k99_5438389	TARA_ANW_k99_3871280	TARA_ANW_k99_6981401	TARA_ANW_k99_5853496	TARA_ANW_k99_4045446	TARA_ANW_k99_235873	TARA_ANW_k99_3512637	TARA_ANW_k99_4923760	TARA_ANW_k99_5809847	TARA_ANW_k99_8764539	TARA_ANW_k99_6099661	TARA_ANW_k99_7998715	TARA_ANW_k99_10596499	TARA_ANW_k99_66418	TARA_ANW_k99_2648267	TARA_ANW_k99_5409987	TARA_ANW_k99_6259148	TARA_ANW_k99_8753031	TARA_ANW_k99_3513989	TARA_ANW_k99_9868042	TARA_ANW_k99_2783556	TARA_ANW_k99_4283606	TARA_ANW_k99_7830023	TARA_ANW_k99_5205378	TARA_ANW_k99_7932064	TARA_ANW_k99_8781556	TARA_ANW_k99_8261902	TARA_ANW_k99_786811	TARA_ANW_k99_2868532	TARA_ANW_k99_4791648	TARA_ANW_k99_9185655	TARA_ANW_k99_10789646	TARA_ANW_k99_7772535	TARA_ANW_k99_5630108	TARA_ANW_k99_4447501	TARA_ANW_k99_10535765	TARA_ANW_k99_8186707	TARA_ANW_k99_791556	TARA_ANW_k99_10454087
Thioclava_annotated_DMKJLJHC_03874	TARA_ANW_k99_9836122	TARA_ANW_k99_5064850	TARA_ANW_k99_2683797	TARA_ANW_k99_1257236	TARA_ANW_k99_4918055	TARA_ANW_k99_10465556	TARA_ANW_k99_3751633	TARA_ANW_k99_6292125	TARA_ANW_k99_117562	TARA_ANW_k99_3739210	TARA_ANW_k99_10911241	TARA_ANW_k99_7140424	TARA_ANW_k99_8768144	TARA_ANW_k99_11124895	TARA_ANW_k99_7053803	TARA_ANW_k99_8110940	TARA_ANW_k99_4130574	TARA_ANW_k99_1347242	TARA_ANW_k99_8550885	TARA_ANW_k99_9240280	TARA_ANW_k99_2151774
Thioclava_annotated_DMKJLJHC_03825	TARA_ANW_k99_160457
Thioclava_annotated_DMKJLJHC_03829	TARA_ANW_k99_160457
Thioclava_annotated_DMKJLJHC_06984	TARA_ANW_k99_466654	TARA_ANW_k99_2179592
Thioclava_annotated_DMKJLJHC_00732	TARA_ANW_k99_468166
Thioclava_annotated_DMKJLJHC_01244	TARA_ANW_k99_11323969	TARA_ANW_k99_495300	TARA_ANW_k99_6097055	TARA_ANW_k99_10397539	TARA_ANW_k99_3791385	TARA_ANW_k99_5933503	TARA_ANW_k99_8459232	TARA_ANW_k99_1270364	TARA_ANW_k99_766476	TARA_ANW_k99_7540265	TARA_ANW_k99_4090384	TARA_ANW_k99_5633108	TARA_ANW_k99_8580860	TARA_ANW_k99_5106010	TARA_ANW_k99_7842936	TARA_ANW_k99_7638458	TARA_ANW_k99_6352397
Thioclava_annotated_DMKJLJHC_02078	TARA_ANW_k99_3791042	TARA_ANW_k99_610714
Thioclava_annotated_DMKJLJHC_00912	TARA_ANW_k99_614358	TARA_ANW_k99_3321821	TARA_ANW_k99_11272862	TARA_ANW_k99_10281361	TARA_ANW_k99_634248	TARA_ANW_k99_7246982
Thioclava_annotated_DMKJLJHC_04898	TARA_ANW_k99_624349
Thioclava_annotated_DMKJLJHC_06661	TARA_ANW_k99_9628248	TARA_ANW_k99_10558608	TARA_ANW_k99_5205508	TARA_ANW_k99_688186	TARA_ANW_k99_1123839	TARA_ANW_k99_9220161
Thioclava_annotated_DMKJLJHC_03876	TARA_ANW_k99_785008
Thioclava_annotated_DMKJLJHC_03780	TARA_ANW_k99_1033624
Thioclava_annotated_DMKJLJHC_02709	TARA_ANW_k99_1123561
Thioclava_annotated_DMKJLJHC_03522	TARA_ANW_k99_9836122	TARA_ANW_k99_2252183	TARA_ANW_k99_7523364	TARA_ANW_k99_2683797	TARA_ANW_k99_1886880	TARA_ANW_k99_8231118	TARA_ANW_k99_9335056	TARA_ANW_k99_1257236	TARA_ANW_k99_2705652	TARA_ANW_k99_3071646	TARA_ANW_k99_1955821	TARA_ANW_k99_5005413	TARA_ANW_k99_1703878	TARA_ANW_k99_10911241	TARA_ANW_k99_9294336	TARA_ANW_k99_8768144	TARA_ANW_k99_8162964	TARA_ANW_k99_2135937	TARA_ANW_k99_7186694	TARA_ANW_k99_9133334	TARA_ANW_k99_6174362	TARA_ANW_k99_2940811
Thioclava_annotated_DMKJLJHC_06504	TARA_ANW_k99_8009375	TARA_ANW_k99_9344667	TARA_ANW_k99_10584270	TARA_ANW_k99_1839731	TARA_ANW_k99_5150451	TARA_ANW_k99_5076943	TARA_ANW_k99_8800817	TARA_ANW_k99_1293803	TARA_ANW_k99_3663691	TARA_ANW_k99_10576880	TARA_ANW_k99_4563394	TARA_ANW_k99_6292160	TARA_ANW_k99_3804102
Thioclava_annotated_DMKJLJHC_03344	TARA_ANW_k99_1460121
Thioclava_annotated_DMKJLJHC_06936	TARA_ANW_k99_1518534	TARA_ANW_k99_1627652	TARA_ANW_k99_6969814	TARA_ANW_k99_4461554	TARA_ANW_k99_10607195	TARA_ANW_k99_4991236	TARA_ANW_k99_10079132	TARA_ANW_k99_10958950	TARA_ANW_k99_6748205	TARA_ANW_k99_8787057	TARA_ANW_k99_4997765
Thioclava_annotated_DMKJLJHC_01252	TARA_ANW_k99_1518534	TARA_ANW_k99_1627652	TARA_ANW_k99_6969814	TARA_ANW_k99_4461554	TARA_ANW_k99_10607195	TARA_ANW_k99_4991236	TARA_ANW_k99_10079132	TARA_ANW_k99_10958950	TARA_ANW_k99_6748205	TARA_ANW_k99_8787057	TARA_ANW_k99_4997765
Thioclava_annotated_DMKJLJHC_01253	TARA_ANW_k99_1518534	TARA_ANW_k99_1627652	TARA_ANW_k99_6969814	TARA_ANW_k99_4461554	TARA_ANW_k99_10607195	TARA_ANW_k99_4991236	TARA_ANW_k99_10079132	TARA_ANW_k99_10958950	TARA_ANW_k99_6748205	TARA_ANW_k99_8787057	TARA_ANW_k99_4997765
Thioclava_annotated_DMKJLJHC_06935	TARA_ANW_k99_1518534	TARA_ANW_k99_1627652	TARA_ANW_k99_6969814	TARA_ANW_k99_4461554	TARA_ANW_k99_10607195	TARA_ANW_k99_4991236	TARA_ANW_k99_10079132	TARA_ANW_k99_10958950	TARA_ANW_k99_6748205	TARA_ANW_k99_8787057	TARA_ANW_k99_4997765
Thioclava_annotated_DMKJLJHC_02860	TARA_ANW_k99_1532839	TARA_ANW_k99_9734133	TARA_ANW_k99_9546082
Thioclava_annotated_DMKJLJHC_02002	TARA_ANW_k99_1723608
Thioclava_annotated_DMKJLJHC_00825	TARA_ANW_k99_1789581
Thioclava_annotated_DMKJLJHC_02654	TARA_ANW_k99_1843203
Thioclava_annotated_DMKJLJHC_04775	TARA_ANW_k99_1855709
Thioclava_annotated_DMKJLJHC_03885	TARA_ANW_k99_1970821
Thioclava_annotated_DMKJLJHC_03061	TARA_ANW_k99_1987708
Thioclava_annotated_DMKJLJHC_07489	TARA_ANW_k99_2577686
Thioclava_annotated_DMKJLJHC_00783	TARA_ANW_k99_2775086	TARA_ANW_k99_11000513
Thioclava_annotated_DMKJLJHC_07284	TARA_ANW_k99_2813512
Thioclava_annotated_DMKJLJHC_00466	TARA_ANW_k99_2924742
Thioclava_annotated_DMKJLJHC_00465	TARA_ANW_k99_2924742
Thioclava_annotated_DMKJLJHC_06559	TARA_ANW_k99_2924742
Thioclava_annotated_DMKJLJHC_00066	TARA_ANW_k99_9724399	TARA_ANW_k99_5479584	TARA_ANW_k99_10386987	TARA_ANW_k99_2943820
Thioclava_annotated_DMKJLJHC_03281	TARA_ANW_k99_9183919	TARA_ANW_k99_3181574
Thioclava_annotated_DMKJLJHC_02316	TARA_ANW_k99_3187933
